ObjId,DocumentType,DocId,DocketId,Title,Food,Tobacco
09000064829414ae,Supporting & Related Material,FDA-2017-P-4334-0028,FDA-2017-P-4334,tab 13 effects of phosphate binders in moderate ckd re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064829414b1,Supporting & Related Material,FDA-2017-P-4334-0031,FDA-2017-P-4334,tab 10 a proton pump inhibitor a day keeps the iron away re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064829414c4,Supporting & Related Material,FDA-2017-P-4334-0038,FDA-2017-P-4334,tab 3 kdigo 2017 clinical practice guideline update re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
0900006482941620,Supporting & Related Material,FDA-2017-P-4334-0003,FDA-2017-P-4334,"tab 1 press release investor relations keryx biopharmaceuticals, inc re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd)",0,0
090000648294136e,Supporting & Related Material,FDA-2017-P-4334-0010,FDA-2017-P-4334,tab 31 bayer healthcare llc - warning letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
0900006482941495,Supporting & Related Material,FDA-2017-P-4334-0013,FDA-2017-P-4334,tab 28 highlights of prescribing information re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
090000648294149b,Supporting & Related Material,FDA-2017-P-4334-0019,FDA-2017-P-4334,tab 22 ferric citrate hydrate for the treatment of hyperphosphatemia re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
090000648294149d,Supporting & Related Material,FDA-2017-P-4334-0021,FDA-2017-P-4334,tab 20 bloomberg transcript cowen and company global health care conference re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064829414ab,Supporting & Related Material,FDA-2017-P-4334-0025,FDA-2017-P-4334,tab 16 bloomberg transcript management discussion section re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5301,Supporting & Related Material,FDA-2017-P-4023-0004,FDA-2017-P-4023,attachment 2 effects of ferric citrate in patients with nondialysis-dependent ckd re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c54d6,Supporting & Related Material,FDA-2017-P-4023-0039,FDA-2017-P-4023,attachment 37 auryxia pharmacodynamics re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c552f,Supporting & Related Material,FDA-2017-P-4023-0012,FDA-2017-P-4023,attachment 10 a proton pump inhibitor a day keeps the iron away re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5532,Supporting & Related Material,FDA-2017-P-4023-0015,FDA-2017-P-4023,attachment 13 effects of phosphate binders in moderate ckd re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5533,Supporting & Related Material,FDA-2017-P-4023-0016,FDA-2017-P-4023,attachment 14 highlights of prescribing information re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5549,Supporting & Related Material,FDA-2017-P-4023-0029,FDA-2017-P-4023,attachment 27 ferric citrate (auryxia) for the treatment of hyperphosphatemia re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c554c,Supporting & Related Material,FDA-2017-P-4023-0032,FDA-2017-P-4023,attachment 30 velphoro highlights of prescribing information re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c554f,Supporting & Related Material,FDA-2017-P-4023-0035,FDA-2017-P-4023,attachment 33 shire development inc - warning letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5550,Supporting & Related Material,FDA-2017-P-4023-0036,FDA-2017-P-4023,attachment 34 watson pharmaceuticals inc - warning letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5551,Supporting & Related Material,FDA-2017-P-4023-0037,FDA-2017-P-4023,attachment 35 schein pharmaceutical inc letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c552b,Supporting & Related Material,FDA-2017-P-4023-0008,FDA-2017-P-4023,attachment 6 nkf-k doqi clinical practice guidelines for anemia re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c552c,Supporting & Related Material,FDA-2017-P-4023-0009,FDA-2017-P-4023,attachment 7 the prevalence of anemia in patients with chronic kidney disease re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5539,Supporting & Related Material,FDA-2017-P-4023-0021,FDA-2017-P-4023,attachment 19 fibroblast growth factor 23 is elevated before parathyroid hormone re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c553c,Supporting & Related Material,FDA-2017-P-4023-0024,FDA-2017-P-4023,attachment 22 ferric citrate hydrate for the treatment of hyperphosphatemia re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c553e,Supporting & Related Material,FDA-2017-P-4023-0026,FDA-2017-P-4023,attachment 24 a randomized controlled trial comparing intravenous ferric re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5548,Supporting & Related Material,FDA-2017-P-4023-0028,FDA-2017-P-4023,attachment 26 ferric citrate controls phosphorus and delivers iron in patients on dialysis re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5304,Supporting & Related Material,FDA-2017-P-4023-0007,FDA-2017-P-4023,attachment 5 national kidney foundation practice guidelines for chronic kidney disease re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c552e,Supporting & Related Material,FDA-2017-P-4023-0011,FDA-2017-P-4023,attachment 9 iron management in chronic kidney disease re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5530,Supporting & Related Material,FDA-2017-P-4023-0013,FDA-2017-P-4023,attachment 11 hepcidin - a potential novel biomarker for iron status in chronic kidney disease re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c553d,Supporting & Related Material,FDA-2017-P-4023-0025,FDA-2017-P-4023,attachment 23 find-ckd a randomized trial of intravenous terric carboxymaltose re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5537,Supporting & Related Material,FDA-2017-P-4023-0019,FDA-2017-P-4023,attachment 17 hyperphosphatemia in renal failure re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5538,Supporting & Related Material,FDA-2017-P-4023-0020,FDA-2017-P-4023,attachment 18 fibroblast growth factor-23 mitigates hyperphosphatemia re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c553f,Supporting & Related Material,FDA-2017-P-4023-0027,FDA-2017-P-4023,attachment 25 ferric citrate reduces intravenous iron and erythropoiesis re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064827c5300,Supporting & Related Material,FDA-2017-P-4023-0003,FDA-2017-P-4023,"attachment 1 press release investor relations keryx biopharmaceuticals, inc re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd)",0,0
09000064827c52fc,Other,FDA-2017-P-4023-0001,FDA-2017-P-4023,citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
0900006482fd5bec,Supporting & Related Material,FDA-2018-P-1068-0016,FDA-2018-P-1068,"attachment14_n - supac 1997 guidance - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d32,Supporting & Related Material,FDA-2018-P-1068-0004,FDA-2018-P-1068,"attachment2_b - fluorouracil draft guidance - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d95,Supporting & Related Material,FDA-2018-P-1068-0006,FDA-2018-P-1068,"attachment4_d - vale et al_ - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5bed,Supporting & Related Material,FDA-2018-P-1068-0017,FDA-2018-P-1068,"attachment15_o - usp 1724 ss performance tests - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d2e,Other,FDA-2018-P-1068-0002,FDA-2018-P-1068,"acknowledgment letter from fda ddm to spear pharmaceuticals, inc",0,0
0900006482fd5bea,Supporting & Related Material,FDA-2018-P-1068-0014,FDA-2018-P-1068,"attachment12_l - luke fda powerpoint - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d31,Supporting & Related Material,FDA-2018-P-1068-0003,FDA-2018-P-1068,"attachment1_a - raney powerpoint - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5beb,Supporting & Related Material,FDA-2018-P-1068-0015,FDA-2018-P-1068,"attachment13_m - stinchcombe fda powerpoint - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d9a,Supporting & Related Material,FDA-2018-P-1068-0010,FDA-2018-P-1068,"attachment8_h - zovirax label - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d9c,Supporting & Related Material,FDA-2018-P-1068-0012,FDA-2018-P-1068,"attachment10_j - soolantra label - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d96,Supporting & Related Material,FDA-2018-P-1068-0007,FDA-2018-P-1068,"attachment5_e - yanofsky et al_ - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d9b,Supporting & Related Material,FDA-2018-P-1068-0011,FDA-2018-P-1068,"attachment9_i - aczone label - re citizen petition from spear pharmaceuticals, inc",0,0
09000064830f93c2,Other,FDA-2018-P-1068-0019,FDA-2018-P-1068,"docket no_ fda-2018-p-1068 - request for withdrawal of citizen petition - april 9, 2018-1",0,0
0900006482fd5bee,Supporting & Related Material,FDA-2018-P-1068-0018,FDA-2018-P-1068,"attachment16_p - ims data - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d94,Supporting & Related Material,FDA-2018-P-1068-0005,FDA-2018-P-1068,"attachment3_c - final welgus decl_ with exhibits - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d98,Supporting & Related Material,FDA-2018-P-1068-0008,FDA-2018-P-1068,"attachment6_f - sigma 5-fluorouracil - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d99,Supporting & Related Material,FDA-2018-P-1068-0009,FDA-2018-P-1068,"attachment7_g - msds fluorouracil - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d9d,Supporting & Related Material,FDA-2018-P-1068-0013,FDA-2018-P-1068,"attachment11_k - acyclovir draft guidance - re citizen petition from spear pharmaceuticals, inc",0,0
0900006482fd5d2b,Other,FDA-2018-P-1068-0001,FDA-2018-P-1068,"citizen petition from spear pharmaceuticals, inc",0,0
09000064825bbb05,Other,FDA-2017-P-3065-0002,FDA-2017-P-3065,acknowledgment letter from fda ddm to njoy et. al.,0,0
0900006482c3bfcf,Other,FDA-2017-P-3065-3519,FDA-2017-P-3065,petition decision letter from fda ctp to njoy llc,0,0
09000064825bb911,Other,FDA-2017-P-3065-0001,FDA-2017-P-3065,citizen petition from njoy et. al.,0,0
09000064840c5bea,Other,FDA-2019-P-4879-0001,FDA-2019-P-4879,"citizen petition from  lachman consultant services, inc.",0,0
09000064840c6f6a,Supporting & Related Material,FDA-2019-P-4879-0003,FDA-2019-P-4879,"attachment 1 -  orange book: approved drug products with therapeutic equivalence evaluations re: citizen petition from  lachman consultant services, inc.",0,0
09000064846bce49,Other,FDA-2019-P-4879-0004,FDA-2019-P-4879,"interim response from fda cder to lachman consultant services, inc",0,0
09000064840c6f6b,Other,FDA-2019-P-4879-0002,FDA-2019-P-4879,"acknowledgment letter from dms to lachman consultant services, inc.",0,0
090000648498aa77,Other,FDA-2019-P-4879-0005,FDA-2019-P-4879,"withdrawal from lachman consultant services, inc.",0,0
090000648463247a,Other,FDA-2020-P-1393-0002,FDA-2020-P-1393,acknowledgment letter from fda dms to nexus pharmaceuticals inc,0,0
0900006484632eb3,Other,FDA-2020-P-1393-0001,FDA-2020-P-1393,suitability petition from nexus pharmaceuticals inc,0,0
09000064847457b1,Other,FDA-2020-P-1653-0002,FDA-2020-P-1653,"acknowledgment letter from fda dms to aurobindo pharma usa, inc.",0,0
09000064847457ae,Other,FDA-2020-P-1653-0001,FDA-2020-P-1653,"citizen petition from aurobindo pharma usa, inc.",0,0
0900006484954485,Other,FDA-2020-P-1653-0004,FDA-2020-P-1653,"withdrawal of aurobindo pharma usa, inc.",0,0
09000064823c8f32,Other,FDA-2016-P-4094-0001,FDA-2016-P-4094,citizen petition from adapt pharma operations lts,0,0
090000648256e980,Other,FDA-2016-P-4094-0003,FDA-2016-P-4094,response letter from fda cder to adapt pharma operations ltd,0,0
09000064823c8f34,Other,FDA-2016-P-4094-0002,FDA-2016-P-4094,acknowledgment letter from fda ddm to adapt pharma operations ltd,0,0
0900006484a20d06,Other,FDA-2021-P-0168-0001,FDA-2021-P-0168,citizen petition from the center for science in the public interest (cspi),0,0
0900006484c005e5,Other,FDA-2021-P-0168-0146,FDA-2021-P-0168,180 day interim response letter from fda cfsan to center for science in the public interest,0,0
0900006484a20d08,Other,FDA-2021-P-0168-0002,FDA-2021-P-0168,acknowledgement letter from fda dms to the center for science in the public interest (cspi),0,0
0900006481e81d4b,Other,FDA-2016-P-0644-0002,FDA-2016-P-0644,"acknowledgement letter from fda ddm to gordon johnston regulatory consultants, llc",0,0
0900006481e81de2,Supporting & Related Material,FDA-2016-P-0644-0003,FDA-2016-P-0644,"attachment 1 - fda electronic orange book: approved drug products with therapeutic equivalence evaluations for olmesartan medoxomil  tablets 20 mg, 40 mg, and 5 mg re citizen petition from gordon johnston regulatory consultants, llc",0,0
0900006481e81de3,Supporting & Related Material,FDA-2016-P-0644-0004,FDA-2016-P-0644,"attachment 2 - benicar (olmesartan medoxomi) tablets 5 mg, 20 mg and 40 mg approved labeling (rld labeling) re citizen petition from gordon johnston regulatory consultants, llc",0,0
0900006481e8074d,Other,FDA-2016-P-0644-0001,FDA-2016-P-0644,"citizen petition from gordon johnston regulatory consultants, llc",0,0
0900006481e81de4,Supporting & Related Material,FDA-2016-P-0644-0005,FDA-2016-P-0644,"attachment 3 -  draft labeling for olmesartan medoxomil tablets 5 mg, 20 mg and 40 mg re citizen petition from gordon johnston regulatory consultants, llc",0,0
09000064836530dc,Other,FDA-2018-P-1335-0004,FDA-2018-P-1335,"agency response letter from fda cder to hyman, phelps & mcnamara, p.c.",0,0
090000648307529b,Other,FDA-2018-P-1335-0001,FDA-2018-P-1335,"citizen petition form hyman, phelps & mcnamara, p.c.",0,0
0900006483643974,Notice,FDA-2018-P-1335-0003,FDA-2018-P-1335,"determination that ditropan xl (oxybutynin chloride) extended
release tablets, 15 milligrams, were not withdrawn from sale for reasons of safety or effectiveness",0,0
