ObjId,DocumentType,DocId,DocketId,Title
0900006483ba59e9,Other,FDA-2019-P-1800-0002,FDA-2019-P-1800,Acknowledgment Letter from FDA DDM to Boditech Med Inc.
0900006483ba5eba,Other,FDA-2019-P-1800-0001,FDA-2019-P-1800,Citizen Petition from Boditech Med Inc.
0900006483bbb176,Other,FDA-2019-P-1800-0006,FDA-2019-P-1800,Denial Response from FDA CDRH to Boditech Med Inc.
0900006483cd6f71,Other,FDA-2019-P-1800-0012,FDA-2019-P-1800,Reclassification Petition Acknowledgment Letter from FDA CDRH to Boditech Med Inc
0900006483ba59e7,Supporting & Related Material,FDA-2019-P-1800-0004,FDA-2019-P-1800,Attachment 2 WHO Latent tuberculosis infection; Updated and consolidated guidelines for programmatic management re Citizen Petition from Boditech Med Inc.
0900006483cd42cc,Supporting & Related Material,FDA-2019-P-1800-0011,FDA-2019-P-1800,Boditech Reclassification Petition Appendix III - Submission of a 'Reclassification Petition' under Section 513(f)(3) of the FD&C Act to request the FDA Commissioner for reclassification of medical devices associated with FDA Device Product Code NCD from Class III to Class II
0900006483cd41f0,Supporting & Related Material,FDA-2019-P-1800-0009,FDA-2019-P-1800,Boditech Reclassification Petition Appendix I - Re: Submission of a 'Reclassification Petition' under Section 513(f)(3) of the FD&C Act to request the FDA Commissioner for reclassification of medical devices associated with FDA Device Product Code NCD from Class III to Class II
09000064848603fa,Other,FDA-2018-P-3382-0005,FDA-2018-P-3382,"Letter from FDA CDER to Fresenius Kabi USA, LLC"
09000064836bc3ea,Supporting & Related Material,FDA-2018-P-3382-0003,FDA-2018-P-3382,"Attachment A – Current Orange Book Listing of 0.45% Sodium Chloride RE: Citizen Petition from Citizen Petition from Fresenius Kabi USA, LLC"
09000064836bb9e7,Other,FDA-2018-P-3382-0001,FDA-2018-P-3382,"Citizen Petition from Fresenius Kabi USA, LLC"
0900006483ad2c88,Other,FDA-2018-P-3382-0004,FDA-2018-P-3382,"Letter from FDA CDER to Fresenius Kabi USA, LLC"
09000064836bc1a0,Other,FDA-2018-P-3382-0002,FDA-2018-P-3382,"Acknowledgment Letter from FDA DDM to Fresenius Kabi USA, LLC"
0900006483436c8c,Other,FDA-2018-P-2407-0001,FDA-2018-P-2407,"Citizen Petition from Ray Law Firm, PLLC"
0900006483436c8e,Other,FDA-2018-P-2407-0002,FDA-2018-P-2407,"Acknowledgment Letter from FDA DDM to Ray Law Firm, PLLC"
090000648380da64,Other,FDA-2018-P-2407-0003,FDA-2018-P-2407,Amendment to FDA-2018-P-2407 10-19-2018_Redacted
09000064846d9cbc,Other,FDA-2020-P-1523-0001,FDA-2020-P-1523,Citizens Petition from WineAmerica and Wine Institute
090000648499d38b,Other,FDA-2020-P-1523-0003,FDA-2020-P-1523,Response Letter from FDA CFSAN to Wine America
09000064846d9cbd,Other,FDA-2020-P-1523-0002,FDA-2020-P-1523,Acknowledgment Letter from FDA DMS to WineAmerica and Wine Institute
09000064830875eb,Supporting & Related Material,FDA-2018-P-1352-0003,FDA-2018-P-1352,"Appendix 2 - A copy of the Zoetis package insert for this product re Citizen Petition from Douglass Oeller Consulting, Inc. (Felix Pharmaceuticals Pvt. Ltd.)"
09000064833743c7,Other,FDA-2018-P-1352-0006,FDA-2018-P-1352,"Agency Response Letter from FDA CVM to Schafer Veterinary Consultants, LLC"
0900006483087441,Other,FDA-2018-P-1352-0001,FDA-2018-P-1352,"Citizen Petition from Douglass Oeller Consulting, Inc. (Felix Pharmaceuticals Pvt. Ltd.)"
0900006483335707,Other,FDA-2018-P-1352-0005,FDA-2018-P-1352,"Change of US Agent, James H. Schafer, D.V.M (Schafer Veterinary Consultants, LLC) - 06-04-2018"
0900006483087444,Other,FDA-2018-P-1352-0002,FDA-2018-P-1352,"Acknowledgment Letter from FDA DDM to Douglass Oeller Consulting, Inc."
09000064830875ec,Supporting & Related Material,FDA-2018-P-1352-0004,FDA-2018-P-1352,"Appendix 3 - A marked up copy of the package insert showing Felix's proposed changes re Citizen Petition from Douglass Oeller Consulting, Inc. (Felix Pharmaceuticals Pvt. Ltd.)"
09000064849fdf8a,Other,FDA-2019-P-4962-0004,FDA-2019-P-4962,"Correspondence from Fresenius Kabi USA, LLC to CDER"
0900006484a7ec53,Other,FDA-2019-P-4962-0005,FDA-2019-P-4962,"Interim Response Letter from FDA CDER to Fresenius Kabi USA, LLC"
09000064840f1fca,Other,FDA-2019-P-4962-0001,FDA-2019-P-4962,"Citizen Petition for Fresenius Kabi USA, LLC"
09000064840f205f,Other,FDA-2019-P-4962-0002,FDA-2019-P-4962,"Acknowledgment Letter from FDA DMS to Fresenius Kabi USA, LLC"
09000064844bed49,Other,FDA-2019-P-4962-0003,FDA-2019-P-4962,"Interim Response Letter from FDA CDER to Fresenius Kabi USA, LLC"
0900006484980495,Supporting & Related Material,FDA-2020-P-2244-0007,FDA-2020-P-2244,"Attachment 4 re: Citizen Petition from Camargo Pharmaceutical Services, LLC on behalf of Center Laboratories, Inc."
090000648497fe46,Supporting & Related Material,FDA-2020-P-2244-0003,FDA-2020-P-2244,"Attachment 1- Center Labs Citizen Petition Authorization Letter re: Citizen Petition from Camargo Pharmaceutical Services, LLC on behalf of Center Laboratories, Inc."
0900006484b1a72f,Notice,FDA-2020-P-2244-0009,FDA-2020-P-2244,"Determination That ISOPTIN (Verapamil Hydrochloride) Tablets 40 Milligrams, 80 Milligrams, and 120 Milligrams, and CALAN (Verapamil Hydrochloride) Tablets, 40 Milligrams, 80 Milligrams, 120 Milligrams, and 160 Milligrams, Were Not Withdrawn From Sale for Reasons of Safety or Effectiveness"
0900006484b1d0b8,Other,FDA-2020-P-2244-0010,FDA-2020-P-2244,Response Letter from FDA CDER to Camargo Pharmaceutical Services LLC
090000648497fe3f,Other,FDA-2020-P-2244-0001,FDA-2020-P-2244,"Citizen Petition from Camargo Pharmaceutical Services, LLC on behalf of Center Laboratories, Inc."
0900006484980494,Supporting & Related Material,FDA-2020-P-2244-0006,FDA-2020-P-2244,"Attachment 3 re: Citizen Petition from Camargo Pharmaceutical Services, LLC on behalf of Center Laboratories, Inc."
0900006484980493,Supporting & Related Material,FDA-2020-P-2244-0005,FDA-2020-P-2244,"Attachment 2 re: Citizen Petition from Camargo Pharmaceutical Services, LLC on behalf of Center Laboratories, Inc."
0900006484980492,Supporting & Related Material,FDA-2020-P-2244-0004,FDA-2020-P-2244,"Attachment 1 re: Citizen Petition from Camargo Pharmaceutical Services, LLC on behalf of Center Laboratories, Inc."
090000648497fe44,Other,FDA-2020-P-2244-0002,FDA-2020-P-2244,"Acknowledgment Letter from FDA DMS to Camargo Pharmaceutical Services, LLC. on behalf of Center Laboratories, Inc."
090000648498080c,Supporting & Related Material,FDA-2020-P-2244-0008,FDA-2020-P-2244,"Attachment 5 re: Citizen Petition from Camargo Pharmaceutical Services, LLC on behalf of Center Laboratories, Inc."
0900006484b1d00b,Supporting & Related Material,FDA-2020-P-2244-0011,FDA-2020-P-2244,IsoptinCalanFRnotice5.19.21
0900006480a5b482,Notice,FDA-2009-N-0556-0001,FDA-2009-N-0556,Agency Information Collection Activities; Proposed Collection; Comment Request; Records and Reports Concerning Experience WithApproved New Animal Drugs
0900006481ad34d2,Other,FDA-2015-P-1595-0001,FDA-2015-P-1595,"Citizen Petition from Cubist Pharmaceuticals, Inc"
0900006481cf0fd5,Other,FDA-2015-P-1595-0004,FDA-2015-P-1595,"Interim Response Letter from FDA CDER to Cubist Pharmaceutical, Inc."
0900006481ad34d6,Supporting & Related Material,FDA-2015-P-1595-0002,FDA-2015-P-1595,"Exhibit 1 Declaration of Dr. Herbert L. DuPont re Citizen Petition from Cubist Pharmaceuticals, Inc"
0900006482195b31,Other,FDA-2015-P-1595-0005,FDA-2015-P-1595,"Final Response Letter from FDA CDER to Cubist Pharmaceutical, Inc."
0900006481ad34d4,Other,FDA-2015-P-1595-0003,FDA-2015-P-1595,"Acknowledgement Letter from FDA DDM to Cubist Pharmaceuticals, Inc"
0900006482295b64,Supporting & Related Material,FDA-2016-P-0159-0008,FDA-2016-P-0159,Reference 1 - Guidance - Procedures for Class II Device Exemptions from Premarket Notification 1998
0900006481e0efaf,Other,FDA-2016-P-0159-0001,FDA-2016-P-0159,Citizen Petition from Biorex Labs LLC
0900006481e10188,Other,FDA-2016-P-0159-0002,FDA-2016-P-0159,Acknowledgement Letter from FDA DDM to Biorex Labs LLC
0900006481edc6ef,Notice,FDA-2016-P-0159-0003,FDA-2016-P-0159,"Medical Devices; Exemption From Premarket Notification: Method,
Metallic Reduction, Glucose (Urinary, Non-Quantitative) Test System in a
Reagent Tablet Format"
0900006481fa8786,Notice,FDA-2016-P-0159-0005,FDA-2016-P-0159,"Medical Devices; Exemption From Premarket Notification: Method, 
Metallic Reduction, Glucose (Urinary, Non-Quantitative) Test System in 
a Reagent Tablet Format"
09000064822912df,Rule,FDA-2016-P-0159-0007,FDA-2016-P-0159,"Medical Devices; Exemption From Premarket Notification; Method,
Metallic Reduction, Glucose (Urinary, Nonquantitative) Test System in a
Reagent Tablet Format"
09000064820a44c0,Other,FDA-2016-P-0159-0006,FDA-2016-P-0159,Denial letter from the FDA CDRH to Biorex Labs LLC
0900006481edd298,Supporting & Related Material,FDA-2016-P-0159-0004,FDA-2016-P-0159,"Procedures for Class II Device Exemptions from Premarket Notification, Guidance for Industry and CDRH Staff re Medical Devices; Exemption From Premarket Notification: Method, Metallic Reduction, Glucose (Urinary, Non-Quantitative) Test System in a Reagent Tablet Format"
0900006481856fd5,Supporting & Related Material,FDA-2014-P-1102-0002,FDA-2014-P-1102,Attachment 1 Orange Book Approved Drug Products with Therapeutic Equivalence Evaluations
0900006481857032,Other,FDA-2014-P-1102-0003,FDA-2014-P-1102,Acknowledgment Letter From FDA DDM to Lachman Consultant Services Inc
0900006481856fd3,Other,FDA-2014-P-1102-0001,FDA-2014-P-1102,Citizen Petition From Lachman Consultant Services Inc
09000064819b10b1,Other,FDA-2014-P-1102-0004,FDA-2014-P-1102,Response Letter from FDA CDER to Lachman Consultant Services
0900006481857030,Other,FDA-2014-P-1101-0002,FDA-2014-P-1101,Acknowledgement Letter From FDA DDM to Lachman Consultant Services Inc
0900006481856fd7,Other,FDA-2014-P-1101-0001,FDA-2014-P-1101,Citizen Petition From Lachman Consultant Services Inc
09000064819b10af,Other,FDA-2014-P-1101-0004,FDA-2014-P-1101,Response Letter from FDA CDER to Lachman Consultant Services
090000648185702f,Supporting & Related Material,FDA-2014-P-1101-0003,FDA-2014-P-1101,Attachment 1 Orange Book Approved Drug Products with Therapeitoc Equivalence Evaluations
0900006481bb0757,Other,FDA-2015-P-2736-0001,FDA-2015-P-2736,"Suitability Petition from Comodo Health, Inc."
0900006481bb075b,Supporting & Related Material,FDA-2015-P-2736-0003,FDA-2015-P-2736,Attachment I Package Insert for Sandoz's Argatroban re: Suitability Petition from Comodo Health Inc.
0900006481bb0759,Other,FDA-2015-P-2736-0002,FDA-2015-P-2736,Acknowledgement Letter from FDA DDM to Comodo Health Inc.
0900006482fa9a2a,Supporting & Related Material,FDA-2018-P-1019-0004,FDA-2018-P-1019,"Attachment 2- NDA 17-558/S-053 Robinul Injection (Glycopyrrolate Injection, USP) re: Citizen Petition from Lachman Consultant Services Inc."
0900006482fa9a2b,Supporting & Related Material,FDA-2018-P-1019-0005,FDA-2018-P-1019,"Attachment 3- NEOSTIGMINE METHYLSULFATE - neos tigmine methylsulfate injection, solution Fres enius Kabi USA, LLC re: Citizen Petition from Lachman Consultant Services Inc."
0900006482fa9a25,Other,FDA-2018-P-1019-0002,FDA-2018-P-1019,"Acknowledgment Letter from FDA DDM to LACHMAN CONSULTANT SERVICES, INC"
0900006482fa9a29,Supporting & Related Material,FDA-2018-P-1019-0003,FDA-2018-P-1019,Attachment 1- Orange Book: Approved Drug Products with Therapeutic Equivalence Evaluations re: Citizen Petition from Lachman Consultant Services Inc.
0900006482fa9a2c,Supporting & Related Material,FDA-2018-P-1019-0006,FDA-2018-P-1019,"Attachment 4- GLYCOPYRROLATE - glycopyrrolate injection, solution re: Citizen Petition from Lachman Consultant Services Inc."
0900006482fa8ff7,Other,FDA-2018-P-1019-0001,FDA-2018-P-1019,Citizen Petition from Lachman Consultant Services Inc.
0900006482317098,Other,FDA-2016-P-3427-0002,FDA-2016-P-3427,"Acknowledgement Letter from FDA DDM to Douglass Oeller Consulting, Inc. (Felix Pharmaceuticals Pvt. Ltd)"
0900006482466d24,Other,FDA-2016-P-3427-0006,FDA-2016-P-3427,"Petition Approval Letter from FDA CVM to Douglass Oeller Consulting, Inc."
090000648231709a,Supporting & Related Material,FDA-2016-P-3427-0003,FDA-2016-P-3427,"Attachment 1 Deramaxx re Suitability Petition from Douglass Oeller Consulting, Inc (Felix Pharmaceuticals Pvt. Ltd)"
090000648235effc,Other,FDA-2016-P-3427-0005,FDA-2016-P-3427,"Amendment  from Douglass Oeller Consulting, Inc ."
090000648231709b,Supporting & Related Material,FDA-2016-P-3427-0004,FDA-2016-P-3427,"Attachment 2 Chewable Tablets re Suitability Petition from Douglass Oeller Consulting, Inc (Felix Pharmaceuticals Pvt. Ltd)"
0900006482317094,Other,FDA-2016-P-3427-0001,FDA-2016-P-3427,"Suitability Petition from  Douglass Oeller Consulting, Inc. (Felix Pharmaceuticals Pvt. Ltd)"
09000064841295d3,Other,FDA-2019-P-5268-0002,FDA-2019-P-5268,Acknowledgment Letter from FDA DMS to Public Citizen’s Health Research Group
0900006484554b34,Other,FDA-2019-P-5268-0015,FDA-2019-P-5268,"Interim Response Letter from FDA CDER to Public Citizen’s Health Research Group and Delaram J. Taghipour, M.D."
09000064841295d2,Other,FDA-2019-P-5268-0001,FDA-2019-P-5268,Citizen Petition from Public Citizen's Health Research Group
090000648412960b,Supporting & Related Material,FDA-2019-P-5268-0012,FDA-2019-P-5268,"Reference 45, by Shah et al Re Citizen Petition from Public Citizen’s Health Research Group"
090000648412960d,Supporting & Related Material,FDA-2019-P-5268-0014,FDA-2019-P-5268,Reference 51 by Scholl et al Re Citizen Petition from Public Citizen’s Health Research Group
0900006484129605,Supporting & Related Material,FDA-2019-P-5268-0006,FDA-2019-P-5268,"Reference 12-13, by Gillen et al  Re Citizen Petition from Public Citizen’s Health Research Group"
0900006484129606,Supporting & Related Material,FDA-2019-P-5268-0007,FDA-2019-P-5268,"Reference 16 and 20-21, by VanSchaik Re Citizen Petition from Public Citizen’s Health Research Group"
0900006484129607,Supporting & Related Material,FDA-2019-P-5268-0008,FDA-2019-P-5268,"Reference 31, by Skipper et al Re Citizen Petition from Public Citizen’s Health Research Group"
0900006484129608,Supporting & Related Material,FDA-2019-P-5268-0009,FDA-2019-P-5268,"Reference 34 and 36-37, By Harrison et al Re Citizen Petition from Public Citizen’s Health Research Group"
090000648412960c,Supporting & Related Material,FDA-2019-P-5268-0013,FDA-2019-P-5268,"Reference 46-49, by Thiels et al Re Citizen Petition from Public Citizen’s Health Research Group"
09000064846b96c3,Other,FDA-2019-P-5268-0016,FDA-2019-P-5268,Supplement from Public Citizen
090000648412afed,Supporting & Related Material,FDA-2019-P-5268-0003,FDA-2019-P-5268,Appendix Boxed Warning for Oxycontin re Citizen Petition from Public Citizen’s Health Research Group
09000064841299f9,Supporting & Related Material,FDA-2019-P-5268-0004,FDA-2019-P-5268,"Reference 7-9 and 14-15, By Grond et al Re Citizen Petition from Public Citizen’s Health Research Group"
0900006484129609,Supporting & Related Material,FDA-2019-P-5268-0010,FDA-2019-P-5268,"Reference 43, by Jeong et al Re Citizen Petition from Public Citizen’s Health Research Group"
090000648412960a,Supporting & Related Material,FDA-2019-P-5268-0011,FDA-2019-P-5268,"Reference 44, by Zeng et al Re Citizen Petition from Public Citizen’s Health Research Group"
09000064841299fa,Supporting & Related Material,FDA-2019-P-5268-0005,FDA-2019-P-5268,"Reference 11, by Raffa et al Re Citizen Petition from Public Citizen’s Health Research Group"
0900006484a60974,Other,FDA-2020-P-1919-0003,FDA-2020-P-1919,"Withdrawal from Acella Pharmaceuticals, LLC"
0900006484861b36,Other,FDA-2020-P-1919-0001,FDA-2020-P-1919,"Citizen Petition from Acella Pharmaceuticals, LLC"
09000064848620de,Other,FDA-2020-P-1919-0002,FDA-2020-P-1919,"Acknowledgment Letter from FDA DMS to Acella Pharmaceuticals, LLC"
0900006484a3a72d,Other,FDA-2021-P-0193-0001,FDA-2021-P-0193,"Citizen Petition from Benjamin Ogilvie, et.al."
0900006484a3a730,Other,FDA-2021-P-0193-0002,FDA-2021-P-0193,Acknowledgment Letter from FDA DMS to Benjamin Ogilvie
0900006484c28b5e,Other,FDA-2021-P-0193-0009,FDA-2021-P-0193,Response Letter from FDA CDER to Benjamin Ogilvie
0900006484a3a74c,Supporting & Related Material,FDA-2021-P-0193-0003,FDA-2021-P-0193,Appendix A re Citizen Petition from Benjamin Ogilvie
0900006484a60d12,Other,FDA-2021-P-0271-0002,FDA-2021-P-0271,Acknowledgment Letter from FDA DMS to Hyman Phelps McNamara PC
0900006484a60d10,Other,FDA-2021-P-0271-0001,FDA-2021-P-0271,Citizen Petition from Hyman Phelps McNamara PC
0900006484c2c8f0,Other,FDA-2021-P-0271-0004,FDA-2021-P-0271,"Response Letter from FDA CDER to Hyman, Phelps& McNamara, P.C."
0900006484c2aa83,Notice,FDA-2021-P-0271-0003,FDA-2021-P-0271,"Determination That VOTRIENT (Pazopanib Hydrochloride) Tablets, 400 Milligrams, Were Not Withdrawn From Sale for Reasons of Safety or Effectiveness"
0900006484a13124,Supporting & Related Material,FDA-2021-P-0096-0028,FDA-2021-P-0096,Affidavit of Stein RE Citizen Petition from BakerHostetler LLP (on behalf of Salix Pharmaceuticals Inc)
0900006484a12b1e,Supporting & Related Material,FDA-2021-P-0096-0005,FDA-2021-P-0096,Tab 4 - Jasmohan S. Bajaj et al. - Colonic Mucosal Microbiome Differs from Stool Microbiome in Cirrhosis and Hepatic Encephalopathy and is Linked to Cognition and Inflammation RE Citizen Petition from BakerHostetler LLP (on behalf of Salix Pharmaceuticals Inc)
0900006484a12b23,Supporting & Related Material,FDA-2021-P-0096-0007,FDA-2021-P-0096,Tab 8 - Patrizia Brigidi et al. - Effects of Rifaximin Administration on the Intestinal Microbiota in Patients with Ulcerative Colitis RE Citizen Petition from BakerHostetler LLP (on behalf of Salix Pharmaceuticals Inc)
0900006484a12b60,Supporting & Related Material,FDA-2021-P-0096-0010,FDA-2021-P-0096,Tab 12 - E. Fritz et al. - Effects of Lactulose and Polyethylene Glycol on Colonic Transit RE Citizen Petition from BakerHostetler LLP (on behalf of Salix Pharmaceuticals Inc)
